Times,TimeBnds,Fluxes,FluxErrs,Freqs,FluxType,FluxUnits,,Obs Coeff,Unabs Coeff,Ratio Coeff,Unabsorbed Flux,Unabsorbed Flux Error
1115.2241,0.2845,3.16E-09,4.79E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.40E-09,5.17E-10
1115.8384,0.3046,3.01E-09,4.49E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.25E-09,4.85E-10
1116.4324,0.267,3.56E-09,5.31E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.85E-09,5.73E-10
1117.0098,0.3107,3.20E-09,4.87E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.46E-09,5.25E-10
1117.6547,0.3702,2.73E-09,4.08E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.95E-09,4.40E-10
1118.4841,0.504,2.21E-09,3.30E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.39E-09,3.56E-10
1119.1253,0.2859,2.81E-09,4.27E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.03E-09,4.61E-10
1119.793,0.2864,3.40E-09,5.21E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.67E-09,5.62E-10
1120.3599,0.2982,3.48E-09,5.29E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.75E-09,5.70E-10
1120.942,0.3413,2.91E-09,4.33E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.13E-09,4.67E-10
1121.628,0.3725,4.02E-09,4.91E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.34E-09,5.30E-10
1122.3432,0.3832,2.50E-09,3.73E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.70E-09,4.03E-10
1123.0329,0.3133,3.70E-09,5.40E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.99E-09,5.82E-10
1123.6521,0.3951,2.51E-09,3.89E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.71E-09,4.19E-10
1124.3689,0.3753,2.68E-09,4.16E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.90E-09,4.49E-10
1125.0267,0.3446,2.79E-09,4.16E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.01E-09,4.49E-10
1125.7082,0.3448,2.54E-09,3.79E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.74E-09,4.09E-10
1126.4817,0.3692,2.55E-09,3.80E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.75E-09,4.11E-10
1127.1267,0.2688,3.62E-09,5.34E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.90E-09,5.76E-10
1127.6561,0.2609,3.47E-09,5.18E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.75E-09,5.59E-10
1128.2357,0.2925,3.26E-09,4.96E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.52E-09,5.35E-10
1128.9978,0.48,2.42E-09,3.61E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.61E-09,3.89E-10
1129.7379,0.4337,2.41E-09,3.59E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.60E-09,3.87E-10
1130.4129,0.3188,3.37E-09,5.03E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.64E-09,5.43E-10
1130.9746,0.3164,3.42E-09,5.04E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.69E-09,5.44E-10
1131.569,0.3416,2.97E-09,4.43E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.20E-09,4.78E-10
1132.1946,0.3267,3.24E-09,5.01E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.49E-09,5.41E-10
1132.746,0.307,3.39E-09,5.15E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.66E-09,5.56E-10
1133.4177,0.4254,2.58E-09,3.85E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.79E-09,4.16E-10
1134.023,0.2941,3.24E-09,4.83E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.50E-09,5.22E-10
1134.6481,0.3321,3.11E-09,4.64E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.36E-09,5.00E-10
1135.2907,0.3627,2.37E-09,3.54E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.56E-09,3.82E-10
1136.0586,0.3282,2.90E-09,4.40E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.13E-09,4.75E-10
1136.7406,0.3626,3.92E-09,4.79E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.23E-09,5.17E-10
1137.427,0.3267,2.96E-09,4.41E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.19E-09,4.75E-10
1138.0863,0.342,2.90E-09,4.32E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.13E-09,4.66E-10
1138.7151,0.3142,3.06E-09,4.56E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.30E-09,4.92E-10
1139.5217,0.4981,1.92E-09,2.92E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.07E-09,3.15E-10
1140.3491,0.3489,2.84E-09,4.23E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.06E-09,4.57E-10
1141.0177,0.3467,2.62E-09,3.99E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.83E-09,4.30E-10
1141.7609,0.3747,2.97E-09,4.43E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.21E-09,4.78E-10
1142.4308,0.4041,2.40E-09,3.58E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.59E-09,3.87E-10
1143.1735,0.3551,2.52E-09,3.82E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.72E-09,4.13E-10
1143.8954,0.3315,2.88E-09,4.46E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.10E-09,4.81E-10
1144.5827,0.3766,2.62E-09,3.98E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.83E-09,4.30E-10
1145.217,0.2957,2.83E-09,4.22E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.05E-09,4.55E-10
1146.038,0.4441,2.36E-09,3.58E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.54E-09,3.87E-10
1146.7247,0.3356,2.87E-09,4.27E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.09E-09,4.61E-10
1147.4152,0.3625,2.37E-09,3.67E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.56E-09,3.96E-10
1148.1822,0.3503,2.72E-09,4.14E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.94E-09,4.47E-10
1148.8369,0.3165,3.16E-09,4.80E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.40E-09,5.17E-10
1149.4882,0.3735,2.24E-09,3.34E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.42E-09,3.61E-10
1150.2882,0.3248,3.22E-09,4.80E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.48E-09,5.18E-10
1150.9572,0.4032,2.24E-09,3.54E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.42E-09,3.82E-10
1151.6832,0.3162,3.16E-09,4.72E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.41E-09,5.09E-10
1152.3606,0.3922,2.66E-09,3.97E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.87E-09,4.28E-10
1153.0213,0.3377,2.65E-09,4.03E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.86E-09,4.35E-10
1153.7049,0.315,2.96E-09,4.42E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.20E-09,4.77E-10
1154.3585,0.3263,2.63E-09,3.92E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.84E-09,4.23E-10
1155.1124,0.3561,2.52E-09,3.83E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.72E-09,4.14E-10
1155.8351,0.3351,2.80E-09,4.18E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.02E-09,4.50E-10
1156.5709,0.3913,2.40E-09,3.58E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.59E-09,3.87E-10
1157.2267,0.2554,3.74E-09,5.58E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.04E-09,6.02E-10
1157.8585,0.3784,2.32E-09,3.46E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.50E-09,3.73E-10
1158.577,0.2767,3.54E-09,5.28E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.82E-09,5.70E-10
1159.2688,0.4312,2.34E-09,3.48E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.52E-09,3.76E-10
1159.9905,0.3381,2.43E-09,3.77E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.63E-09,4.07E-10
1160.8356,0.4235,2.42E-09,3.68E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.62E-09,3.97E-10
1161.6508,0.4648,2.06E-09,3.04E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.22E-09,3.28E-10
1162.559,0.4283,2.60E-09,3.87E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.80E-09,4.18E-10
1163.2394,0.3757,2.87E-09,4.35E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.09E-09,4.70E-10
1163.8854,0.367,2.78E-09,4.30E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.00E-09,4.64E-10
1164.4669,0.2831,3.17E-09,4.73E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.42E-09,5.11E-10
1165.168,0.3846,2.43E-09,3.62E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.62E-09,3.91E-10
1165.9877,0.4215,2.57E-09,3.84E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.78E-09,4.14E-10
1166.5718,0.2673,3.00E-09,4.48E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.24E-09,4.83E-10
1167.2424,0.3046,3.44E-09,5.23E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.71E-09,5.64E-10
1167.7794,0.2971,3.04E-09,4.53E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.28E-09,4.88E-10
1168.5121,0.4035,2.61E-09,4.04E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.81E-09,4.36E-10
1169.1585,0.3418,3.87E-09,4.73E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.18E-09,5.10E-10
1169.8002,0.2523,3.13E-09,4.76E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.38E-09,5.14E-10
1170.4927,0.347,2.80E-09,4.18E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.03E-09,4.51E-10
1171.1614,0.3378,2.97E-09,4.51E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.20E-09,4.86E-10
1171.8166,0.3615,2.83E-09,4.23E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.06E-09,4.56E-10
1172.5057,0.3799,2.84E-09,4.24E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.07E-09,4.57E-10
1173.129,0.3342,2.83E-09,4.23E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.06E-09,4.56E-10
1173.8456,0.3801,2.88E-09,4.37E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.11E-09,4.72E-10
1174.5721,0.4555,2.17E-09,3.23E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.34E-09,3.49E-10
1175.3336,0.3399,3.33E-09,4.96E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.59E-09,5.36E-10
1175.9371,0.3722,2.65E-09,4.05E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.86E-09,4.38E-10
1176.605,0.3268,2.94E-09,4.38E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.17E-09,4.73E-10
1177.489,0.563,1.79E-09,2.72E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.93E-09,2.93E-10
1178.3542,0.3805,2.59E-09,3.87E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.80E-09,4.17E-10
1179.1786,0.4718,2.19E-09,3.33E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.36E-09,3.59E-10
1179.9345,0.372,2.85E-09,4.41E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.07E-09,4.76E-10
1180.6234,0.4115,2.29E-09,3.48E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.47E-09,3.76E-10
1181.3763,0.346,3.00E-09,4.48E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.24E-09,4.83E-10
1182.0763,0.4126,2.59E-09,4.01E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.79E-09,4.33E-10
1182.7594,0.3823,2.53E-09,3.85E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.73E-09,4.15E-10
1183.3862,0.2691,3.44E-09,5.23E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.72E-09,5.65E-10
1184.0647,0.4031,2.58E-09,3.92E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.79E-09,4.23E-10
1184.7936,0.4061,2.48E-09,3.77E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.68E-09,4.07E-10
1185.4453,0.3017,3.50E-09,5.32E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.78E-09,5.74E-10
1186.0486,0.3695,2.81E-09,4.19E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.03E-09,4.52E-10
1186.6701,0.3149,3.68E-09,4.84E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.97E-09,5.22E-10
1187.3992,0.3787,2.22E-09,3.31E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.40E-09,3.57E-10
1188.2416,0.3653,2.70E-09,4.02E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.91E-09,4.34E-10
1188.9104,0.3295,3.27E-09,4.87E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.53E-09,5.26E-10
1189.5817,0.4191,2.39E-09,3.56E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.58E-09,3.85E-10
1190.3549,0.3969,2.44E-09,3.71E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.64E-09,4.01E-10
1191.0945,0.3698,2.70E-09,4.02E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.91E-09,4.34E-10
1191.7442,0.3149,2.84E-09,4.24E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.07E-09,4.57E-10
1192.4309,0.3327,2.72E-09,4.05E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.93E-09,4.37E-10
1193.0395,0.2421,3.74E-09,5.57E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.03E-09,6.01E-10
1193.7307,0.4245,2.23E-09,3.45E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.40E-09,3.72E-10
1194.4182,0.2829,3.53E-09,5.26E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.80E-09,5.67E-10
1195.0681,0.3937,2.13E-09,3.18E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.30E-09,3.43E-10
1196.0922,0.5265,1.94E-09,2.89E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.09E-09,3.12E-10
1196.8552,0.3092,3.48E-09,5.28E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.75E-09,5.70E-10
1197.4966,0.4115,2.44E-09,3.71E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.63E-09,4.00E-10
1198.1955,0.3419,2.67E-09,3.98E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.88E-09,4.30E-10
1198.9074,0.3422,2.69E-09,4.08E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.90E-09,4.41E-10
1199.7103,0.4476,2.17E-09,3.30E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.34E-09,3.56E-10
1200.5925,0.4669,2.16E-09,3.22E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.33E-09,3.47E-10
1201.3018,0.2955,2.97E-09,4.51E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.20E-09,4.87E-10
1201.9508,0.3129,2.91E-09,4.42E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.14E-09,4.77E-10
1202.6402,0.3584,2.92E-09,4.36E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.15E-09,4.70E-10
1203.3278,0.3948,2.74E-09,4.16E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.95E-09,4.49E-10
1204.0397,0.4217,2.56E-09,3.81E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.76E-09,4.11E-10
1204.6912,0.3295,2.86E-09,4.22E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.09E-09,4.55E-10
1205.3903,0.3491,2.86E-09,4.34E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.08E-09,4.68E-10
1206.0211,0.3234,2.97E-09,4.43E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.20E-09,4.78E-10
1206.6588,0.3206,3.05E-09,4.55E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.30E-09,4.91E-10
1207.3108,0.3498,2.80E-09,4.18E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.03E-09,4.51E-10
1207.9461,0.3073,2.62E-09,3.98E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.83E-09,4.29E-10
1208.7444,0.3904,2.15E-09,3.27E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.32E-09,3.53E-10
1209.5825,0.3585,2.68E-09,4.07E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.89E-09,4.39E-10
1210.2098,0.2866,3.13E-09,4.76E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.38E-09,5.14E-10
1210.9129,0.392,2.62E-09,3.90E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.82E-09,4.21E-10
1211.6458,0.399,2.39E-09,3.69E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.57E-09,3.99E-10
1212.388,0.3672,2.94E-09,4.39E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.18E-09,4.73E-10
1212.9729,0.3064,3.00E-09,4.56E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.24E-09,4.92E-10
1213.6385,0.3474,2.93E-09,4.36E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.16E-09,4.71E-10
1214.3685,0.4281,2.48E-09,3.70E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.68E-09,4.00E-10
1215.0999,0.3945,2.68E-09,3.99E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.89E-09,4.31E-10
1215.7144,0.2991,2.83E-09,4.30E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.05E-09,4.64E-10
1216.414,0.3369,2.62E-09,3.90E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.82E-09,4.21E-10
1217.3266,0.5236,1.92E-09,2.92E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.08E-09,3.16E-10
1218.2137,0.4375,2.50E-09,3.73E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.70E-09,4.03E-10
1218.9419,0.4061,2.60E-09,3.88E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.81E-09,4.19E-10
1219.6507,0.3836,2.53E-09,3.84E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.73E-09,4.14E-10
1220.4103,0.4013,2.18E-09,3.31E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.35E-09,3.57E-10
1221.1902,0.3201,2.92E-09,4.44E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.15E-09,4.79E-10
1221.7667,0.2544,3.68E-09,5.31E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.97E-09,5.73E-10
1222.3103,0.2465,3.29E-09,5.01E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.55E-09,5.40E-10
1223.0209,0.3878,2.77E-09,4.20E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.99E-09,4.54E-10
1223.7591,0.4481,2.17E-09,3.24E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.35E-09,3.50E-10
1224.655,0.4686,2.03E-09,3.03E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.19E-09,3.27E-10
1225.5619,0.4397,2.29E-09,3.41E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.47E-09,3.68E-10
1226.3588,0.404,2.58E-09,3.93E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.79E-09,4.24E-10
1227.0506,0.3699,2.73E-09,4.15E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.95E-09,4.48E-10
1227.6691,0.3017,3.08E-09,4.60E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.33E-09,4.96E-10
1228.291,0.3062,3.16E-09,4.72E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.41E-09,5.09E-10
1228.8951,0.309,3.60E-09,5.09E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.89E-09,5.50E-10
1229.4905,0.3173,2.80E-09,4.25E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.02E-09,4.59E-10
1230.3232,0.4792,2.25E-09,3.31E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.42E-09,3.57E-10
1231.1187,0.4083,2.56E-09,3.82E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.76E-09,4.12E-10
1231.8857,0.4317,2.37E-09,3.74E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.56E-09,4.04E-10
1232.621,0.3983,2.53E-09,3.80E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.73E-09,4.10E-10
1233.482,0.5014,1.96E-09,2.98E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.11E-09,3.21E-10
1234.422,0.4843,2.21E-09,3.30E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.39E-09,3.56E-10
1235.1529,0.3559,2.51E-09,3.89E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.71E-09,4.19E-10
1235.9432,0.4096,2.53E-09,3.77E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.73E-09,4.07E-10
1236.7142,0.428,2.47E-09,3.68E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.67E-09,3.97E-10
1237.5176,0.4611,2.34E-09,3.48E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.52E-09,3.76E-10
1238.1433,0.272,3.16E-09,4.70E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.40E-09,5.08E-10
1238.9357,0.4612,2.53E-09,3.85E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.73E-09,4.16E-10
1239.6009,0.3863,2.48E-09,3.84E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.67E-09,4.14E-10
1240.3308,0.3708,2.50E-09,3.73E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.70E-09,4.03E-10
1241.313,0.593,1.77E-09,2.64E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.91E-09,2.85E-10
1242.2318,0.4375,2.07E-09,3.20E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.23E-09,3.46E-10
1243.1462,0.4588,1.98E-09,2.96E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.14E-09,3.19E-10
1243.9464,0.3001,2.70E-09,4.10E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.91E-09,4.43E-10
1244.7778,0.4376,2.48E-09,3.70E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.68E-09,4.00E-10
1245.4527,0.3475,2.47E-09,3.68E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.66E-09,3.97E-10
1246.3798,0.5042,2.20E-09,3.34E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.37E-09,3.60E-10
1247.1151,0.3873,2.48E-09,3.70E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.68E-09,4.00E-10
1247.934,0.4411,2.47E-09,3.75E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.66E-09,4.04E-10
1248.6849,0.4324,2.25E-09,3.36E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.43E-09,3.63E-10
1249.388,0.2922,3.30E-09,5.02E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.56E-09,5.41E-10
1250.1677,0.5043,1.96E-09,2.98E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.12E-09,3.21E-10
1251.0807,0.4619,2.01E-09,3.00E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.17E-09,3.24E-10
1251.9892,0.4258,2.21E-09,3.29E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.38E-09,3.55E-10
