Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Model,Frequency,FrequencyLower,FrequencyUpper,FrequencyUnits
387529.152,,,seconds,3.88E-11,9.30E-12,9.30E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
387637.792,,,seconds,5.72E-11,1.28E-11,1.28E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
387734.879,,,seconds,4.42E-11,1.06E-11,1.06E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
387855.314,,,seconds,5.73E-11,9.40E-12,9.40E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
392118.948,,,seconds,4.54E-11,1.06E-11,1.06E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
392192.162,,,seconds,7.29E-11,1.63E-11,1.63E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
392282.049,,,seconds,5.74E-11,1.31E-11,1.31E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
392345.155,,,seconds,7.49E-11,1.67E-11,1.67E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
392417.39,,,seconds,7.59E-11,1.66E-11,1.66E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
392505.074,,,seconds,4.84E-11,1.08E-11,1.08E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
392607.999,,,seconds,4.17E-11,9.72E-12,9.72E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
392717.193,,,seconds,4.99E-11,1.14E-11,1.14E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
392817.361,,,seconds,5.22E-11,1.17E-11,1.17E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
392900.604,,,seconds,5.91E-11,1.35E-11,1.35E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
392989.237,,,seconds,5.33E-11,1.22E-11,1.22E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
393095.046,,,seconds,5.47E-11,1.22E-11,1.22E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
393170.141,,,seconds,5.94E-11,1.33E-11,1.33E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
393269.712,,,seconds,5.99E-11,1.31E-11,1.31E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
393394.359,,,seconds,4.84E-11,1.18E-11,1.18E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
393542.45,,,seconds,5.85E-11,1.31E-11,1.31E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
403566.899,,,seconds,4.87E-11,1.15E-11,1.15E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
403676.218,,,seconds,2.77E-11,6.20E-12,6.20E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
403803.589,,,seconds,4.38E-11,9.97E-12,9.97E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
403924.066,,,seconds,2.66E-11,5.95E-12,5.95E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
404088.025,,,seconds,2.40E-11,5.45E-12,5.45E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
404217.046,,,seconds,2.75E-11,6.14E-12,6.14E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
404380.07,,,seconds,5.31E-11,1.20E-11,1.20E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
404530.942,,,seconds,2.36E-11,4.56E-12,4.56E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
478482.908,,,seconds,3.68E-11,8.23E-12,8.23E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
478599.625,,,seconds,4.45E-11,1.04E-11,1.04E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
478716.717,,,seconds,4.35E-11,9.95E-12,9.95E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
478793.065,,,seconds,5.59E-11,1.25E-11,1.25E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
478917.427,,,seconds,3.74E-11,8.37E-12,8.37E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
479035.773,,,seconds,4.85E-11,1.11E-11,1.11E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
479138.323,,,seconds,2.67E-11,5.83E-12,5.83E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
479281.767,,,seconds,4.49E-11,7.37E-12,7.37E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
484201.046,,,seconds,4.09E-11,9.14E-12,9.14E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
484324.031,,,seconds,5.55E-11,1.29E-11,1.29E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
484461.432,,,seconds,4.57E-11,1.02E-11,1.02E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
484581.156,,,seconds,4.67E-11,1.06E-11,1.06E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
484707.077,,,seconds,2.39E-11,5.21E-12,5.21E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
484808.804,,,seconds,3.02E-11,6.84E-12,6.84E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
484886.531,,,seconds,3.92E-11,8.71E-12,8.71E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
484980.323,,,seconds,2.97E-11,6.65E-12,6.65E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
485059.417,,,seconds,4.01E-11,8.93E-12,8.93E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
485127.378,,,seconds,3.35E-11,7.95E-12,7.95E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
485216.065,,,seconds,3.09E-11,7.01E-12,7.01E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
485333.478,,,seconds,3.81E-11,9.03E-12,9.03E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
485478.978,,,seconds,4.27E-11,9.91E-12,9.91E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
485669.069,,,seconds,3.73E-11,7.09E-12,7.09E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
491272.349,,,seconds,3.48E-11,8.30E-12,8.30E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
491359.676,,,seconds,3.99E-11,6.70E-12,6.70E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
513328.271,,,seconds,4.59E-11,1.00E-11,1.00E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
513448.688,,,seconds,4.10E-11,9.35E-12,9.35E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
513542.462,,,seconds,4.47E-11,1.00E-11,1.00E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
513650.026,,,seconds,3.21E-11,7.19E-12,7.19E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
513740.666,,,seconds,4.28E-11,9.57E-12,9.57E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
513802.096,,,seconds,4.18E-11,9.35E-12,9.35E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
513877.441,,,seconds,3.96E-11,8.86E-12,8.86E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
513974.491,,,seconds,3.42E-11,5.78E-12,5.78E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
570108.694,,,seconds,3.40E-11,7.75E-12,7.75E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
570201.089,,,seconds,2.82E-11,6.30E-12,6.30E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
570297.119,,,seconds,2.45E-11,5.58E-12,5.58E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
570404.056,,,seconds,2.82E-11,6.30E-12,6.30E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
570495.197,,,seconds,2.68E-11,5.98E-12,5.98E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
570576.56,,,seconds,4.84E-11,1.08E-11,1.08E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
570683.162,,,seconds,2.31E-11,5.14E-12,5.14E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
570794.196,,,seconds,6.35E-11,1.42E-11,1.42E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
570917.68,,,seconds,2.77E-11,6.44E-12,6.44E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
571092.512,,,seconds,4.07E-11,7.69E-12,7.69E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
604486.042,,,seconds,3.21E-11,7.17E-12,7.17E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
604644.128,,,seconds,3.58E-11,8.18E-12,8.18E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
604799.956,,,seconds,3.75E-11,8.76E-12,8.76E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
604965.441,,,seconds,2.11E-11,4.61E-12,4.61E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
605086.419,,,seconds,4.02E-11,9.00E-12,9.00E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
605199.75,,,seconds,2.63E-11,6.17E-12,6.17E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
605352.32,,,seconds,1.82E-11,4.08E-12,4.08E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
605462.142,,,seconds,3.11E-11,6.96E-12,6.96E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
605520.437,,,seconds,5.29E-11,1.18E-11,1.18E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
605617.721,,,seconds,2.46E-11,5.50E-12,5.50E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
605695.072,,,seconds,3.78E-11,8.45E-12,8.45E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
605772.298,,,seconds,3.31E-11,7.39E-12,7.39E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
605932.622,,,seconds,2.25E-11,3.73E-12,3.73E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
633104.793,,,seconds,3.38E-11,7.55E-12,7.55E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
633267.769,,,seconds,4.02E-11,9.19E-12,9.19E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
633498.621,,,seconds,3.00E-11,5.75E-12,5.75E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
656023.731,,,seconds,3.54E-11,7.91E-12,7.91E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
656123.522,,,seconds,3.41E-11,7.63E-12,7.63E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
656225.444,,,seconds,2.62E-11,5.85E-12,5.85E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
656424.775,,,seconds,1.37E-11,3.18E-12,3.18E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
656596.527,,,seconds,2.40E-11,5.48E-12,5.48E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
656827.724,,,seconds,2.21E-11,3.58E-12,3.58E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
661759.195,,,seconds,2.93E-11,6.56E-12,6.56E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
661863.625,,,seconds,2.71E-11,6.07E-12,6.07E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
661982.222,,,seconds,2.79E-11,6.24E-12,6.24E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
662081.637,,,seconds,2.49E-11,5.68E-12,5.68E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
662204.621,,,seconds,1.88E-11,4.20E-12,4.20E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
662345.031,,,seconds,2.33E-11,5.31E-12,5.31E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
662513.146,,,seconds,1.60E-11,3.59E-12,3.59E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
662662.709,,,seconds,2.06E-11,4.70E-12,4.70E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
685320.642,,,seconds,2.05E-11,3.56E-12,3.56E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
724406.508,,,seconds,1.80E-11,4.12E-12,4.12E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
724560.833,,,seconds,1.79E-11,4.00E-12,4.00E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
724771.68,,,seconds,1.56E-11,3.25E-12,3.25E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
741987.133,,,seconds,2.09E-11,4.76E-12,4.76E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
742106.231,,,seconds,2.46E-11,5.49E-12,5.49E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
742226.582,,,seconds,2.02E-11,4.61E-12,4.61E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
742371.63,,,seconds,1.48E-11,3.38E-12,3.38E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
742520.064,,,seconds,2.06E-11,4.71E-12,4.71E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
742686.048,,,seconds,1.85E-11,4.14E-12,4.14E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
742823.576,,,seconds,2.34E-11,5.23E-12,5.23E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
742952.392,,,seconds,2.12E-11,4.72E-12,4.72E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
743118.938,,,seconds,1.64E-11,3.82E-12,3.82E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
743244.451,,,seconds,2.53E-11,5.25E-12,5.25E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
747727.718,,,seconds,1.80E-11,4.12E-12,4.12E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
747884.424,,,seconds,1.49E-11,3.33E-12,3.33E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
748061.275,,,seconds,1.97E-11,4.29E-12,4.29E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
748205.989,,,seconds,1.44E-11,3.22E-12,3.22E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
748364.077,,,seconds,3.14E-11,7.35E-12,7.35E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
748477.031,,,seconds,1.97E-11,4.39E-12,4.39E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
748609.185,,,seconds,2.62E-11,5.72E-12,5.72E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
748737.919,,,seconds,2.06E-11,4.72E-12,4.72E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
748852.879,,,seconds,2.78E-11,6.21E-12,6.21E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
748987.021,,,seconds,2.55E-11,5.82E-12,5.82E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
749150.662,,,seconds,2.43E-11,3.99E-12,3.99E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
770985.424,,,seconds,2.15E-11,4.82E-12,4.82E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
771111.543,,,seconds,2.18E-11,4.88E-12,4.88E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
771265.867,,,seconds,1.74E-11,3.89E-12,3.89E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
771492.529,,,seconds,1.27E-11,2.90E-12,2.90E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
771656.885,,,seconds,2.80E-11,6.39E-12,6.39E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
771857.252,,,seconds,1.00E-11,2.45E-12,2.45E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
772071.665,,,seconds,2.02E-11,3.88E-12,3.88E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
782713.359,,,seconds,1.40E-11,3.21E-12,3.21E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
782915.073,,,seconds,1.51E-11,3.37E-12,3.37E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
783107.718,,,seconds,1.72E-11,3.65E-12,3.65E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
827831.931,,,seconds,1.48E-11,3.30E-12,3.30E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
828067.243,,,seconds,1.30E-11,3.04E-12,3.04E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
828222.698,,,seconds,1.77E-11,3.96E-12,3.96E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
828396.58,,,seconds,1.56E-11,3.66E-12,3.66E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
828575.979,,,seconds,1.28E-11,2.85E-12,2.85E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
828797.125,,,seconds,1.32E-11,3.10E-12,3.10E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
828996.082,,,seconds,1.58E-11,3.37E-12,3.37E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
829148.277,,,seconds,1.73E-11,3.87E-12,3.87E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
829319.647,,,seconds,1.68E-11,3.74E-12,3.74E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
845151.987,,,seconds,2.11E-11,4.91E-12,4.91E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
845341.041,,,seconds,1.73E-11,3.96E-12,3.96E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
845518.183,,,seconds,1.19E-11,2.74E-12,2.74E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
845726.041,,,seconds,1.42E-11,3.17E-12,3.17E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
845952.829,,,seconds,1.21E-11,2.77E-12,2.77E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
846114.176,,,seconds,1.72E-11,3.93E-12,3.93E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
846280.789,,,seconds,1.89E-11,4.23E-12,4.23E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
846405.904,,,seconds,2.54E-11,5.82E-12,5.82E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
846535.315,,,seconds,1.76E-11,3.75E-12,3.75E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
851162.209,,,seconds,1.30E-11,3.02E-12,3.02E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
851351.748,,,seconds,1.05E-11,2.54E-12,2.54E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
851568.087,,,seconds,1.38E-11,3.15E-12,3.15E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
851745.481,,,seconds,2.32E-11,5.18E-12,5.18E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
851895.168,,,seconds,1.70E-11,3.81E-12,3.81E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
852100.787,,,seconds,1.23E-11,2.69E-12,2.69E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
890525.217,,,seconds,9.37E-12,2.42E-12,2.42E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
890739.303,,,seconds,1.59E-11,3.69E-12,3.69E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
890938.852,,,seconds,1.72E-11,3.80E-12,3.80E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
919077.634,,,seconds,1.28E-11,2.92E-12,2.92E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
919323.854,,,seconds,1.04E-11,2.67E-12,2.67E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
941793.927,,,seconds,1.58E-11,3.54E-12,3.54E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
941976.963,,,seconds,1.44E-11,3.22E-12,3.22E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
942178.635,,,seconds,9.74E-12,2.67E-12,2.67E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
942382.02,,,seconds,1.26E-11,2.81E-12,2.81E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
942586.242,,,seconds,1.13E-11,2.59E-12,2.59E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
942835.971,,,seconds,1.06E-11,2.60E-12,2.60E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
943165.591,,,seconds,1.18E-11,2.08E-12,2.08E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
947773.385,,,seconds,1.27E-11,2.89E-12,2.89E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
948218.441,,,seconds,1.62E-11,3.73E-12,3.73E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
948713.652,,,seconds,1.05E-11,2.44E-12,2.44E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
953318.823,,,seconds,1.50E-11,3.34E-12,3.34E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
953541.348,,,seconds,9.65E-12,2.78E-12,2.78E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
953737.588,,,seconds,9.69E-12,2.71E-12,2.71E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
954123.069,,,seconds,1.19E-11,2.02E-12,2.02E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1005156.806,,,seconds,8.87E-12,1.73E-12,1.73E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1039401.2,,,seconds,1.62E-11,3.70E-12,3.70E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1039585.821,,,seconds,1.23E-11,2.73E-12,2.73E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1039790.085,,,seconds,8.76E-12,2.41E-12,2.41E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1040030.787,,,seconds,1.09E-11,2.55E-12,2.55E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1040252.937,,,seconds,9.80E-12,2.53E-12,2.53E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1040474.665,,,seconds,7.44E-12,1.90E-12,1.90E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1044925.61,,,seconds,8.49E-12,2.19E-12,2.19E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1045185.746,,,seconds,1.19E-11,2.78E-12,2.78E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1045404.776,,,seconds,1.08E-11,2.62E-12,2.62E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1045642.874,,,seconds,9.28E-12,2.53E-12,2.53E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1045810.573,,,seconds,1.50E-11,3.42E-12,3.42E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1046036.523,,,seconds,8.64E-12,2.23E-12,2.23E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1046305.365,,,seconds,1.31E-11,2.53E-12,2.53E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1050603.639,,,seconds,8.96E-12,2.38E-12,2.38E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1051160.479,,,seconds,5.38E-12,9.86E-13,9.86E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1068138.066,,,seconds,1.01E-11,2.61E-12,2.61E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1068338.401,,,seconds,1.18E-11,2.77E-12,2.77E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1068633.65,,,seconds,8.73E-12,1.90E-12,1.90E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1091898.942,,,seconds,9.72E-12,2.59E-12,2.59E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1092157.443,,,seconds,8.90E-12,2.28E-12,2.28E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1096420.472,,,seconds,1.10E-11,2.52E-12,2.52E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1096644.501,,,seconds,1.27E-11,2.89E-12,2.89E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1096851.773,,,seconds,9.36E-12,2.42E-12,2.42E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1097122.563,,,seconds,6.58E-12,1.75E-12,1.75E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1097405.693,,,seconds,9.42E-12,2.35E-12,2.35E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
